season,week,celebrity_name,fan_vote_share,method
23,1,Amber Rose,0.06759457766947634,percent
23,1,Rick Perry,0.056565358145861035,percent
23,1,James Hinchcliffe,0.19056558453885672,percent
23,1,Babyface,0.0716091532136736,percent
23,1,Vanilla Ice,0.11231998558165707,percent
23,1,Jana Kramer,0.06561723578738247,percent
23,1,Terra Jole,0.08380826823326983,percent
23,2,Jake T. Austin,0.05854748824711231,percent
23,2,Maureen McCormick,0.08739432138170586,percent
23,2,Marilu Henner,0.07130427524022345,percent
23,2,Ryan Lochte,0.06200054560324309,percent
23,2,Calvin Johnson Jr.,0.058357029760205306,percent
23,2,Laurie Hernandez,0.07435087583120926,percent
23,2,Amber Rose,0.060791148942009376,percent
23,2,Rick Perry,0.08380953787672607,percent
23,2,James Hinchcliffe,0.09576033181406636,percent
23,2,Babyface,0.06732929931878553,percent
23,2,Vanilla Ice,0.08205338319975942,percent
23,2,Jana Kramer,0.09147363557695808,percent
23,2,Terra Jole,0.10682812720799593,percent
23,3,Maureen McCormick,0.0892918388728109,percent
23,3,Marilu Henner,0.06950402951199029,percent
23,3,Ryan Lochte,0.06622738052507593,percent
23,3,Calvin Johnson Jr.,0.08605021422083578,percent
23,3,Laurie Hernandez,0.0934979606437941,percent
23,3,Amber Rose,0.07719339667802627,percent
23,3,Rick Perry,0.07137737537264845,percent
23,3,James Hinchcliffe,0.09371323690635511,percent
23,3,Babyface,0.09865509939345601,percent
23,3,Vanilla Ice,0.08617853473608843,percent
23,3,Jana Kramer,0.09609222607631421,percent
23,3,Terra Jole,0.07221870706260458,percent
23,4,Maureen McCormick,0.09090909090909091,percent
23,4,Marilu Henner,0.09090909090909091,percent
23,4,Ryan Lochte,0.09090909090909091,percent
23,4,Calvin Johnson Jr.,0.09090909090909091,percent
23,4,Laurie Hernandez,0.09090909090909091,percent
23,4,Amber Rose,0.09090909090909091,percent
23,4,James Hinchcliffe,0.09090909090909091,percent
23,4,Babyface,0.09090909090909091,percent
23,4,Vanilla Ice,0.09090909090909091,percent
23,4,Jana Kramer,0.09090909090909091,percent
23,4,Terra Jole,0.09090909090909091,percent
23,5,Maureen McCormick,0.19121731714566156,percent
23,5,Marilu Henner,0.07857177598219083,percent
23,5,Ryan Lochte,0.17815678242551933,percent
23,5,Calvin Johnson Jr.,0.06643209900918245,percent
23,5,Laurie Hernandez,0.04033940944454011,percent
23,5,Amber Rose,0.09534183120918938,percent
23,5,James Hinchcliffe,0.15877775482615794,percent
23,5,Jana Kramer,0.10391244251327372,percent
23,5,Terra Jole,0.08725058744428447,percent
23,6,Maureen McCormick,0.1290673591158069,percent
23,6,Marilu Henner,0.10860308455589418,percent
23,6,Ryan Lochte,0.11841081302757778,percent
23,6,Calvin Johnson Jr.,0.1271134452258343,percent
23,6,Laurie Hernandez,0.11974164173763326,percent
23,6,Amber Rose,0.08035192709253274,percent
23,6,James Hinchcliffe,0.11107942649762274,percent
23,6,Jana Kramer,0.1043722468580233,percent
23,6,Terra Jole,0.10126005588907483,percent
23,7,Maureen McCormick,0.09698392710462003,percent
23,7,Marilu Henner,0.11679581662123313,percent
23,7,Ryan Lochte,0.12142336779219363,percent
23,7,Calvin Johnson Jr.,0.13749717031272107,percent
23,7,Laurie Hernandez,0.1322850132148941,percent
23,7,James Hinchcliffe,0.1190859193630399,percent
23,7,Jana Kramer,0.14438055836860728,percent
23,7,Terra Jole,0.13154822722269074,percent
23,8,Marilu Henner,0.12118379194356856,percent
23,8,Ryan Lochte,0.1022819887003974,percent
23,8,Calvin Johnson Jr.,0.14628109681742818,percent
23,8,Laurie Hernandez,0.17327416263928672,percent
23,8,James Hinchcliffe,0.1436474426200526,percent
23,8,Jana Kramer,0.15942942400092092,percent
23,8,Terra Jole,0.15390209327834556,percent
23,9,Marilu Henner,0.11855363552712186,percent
23,9,Calvin Johnson Jr.,0.18855202772287186,percent
23,9,Laurie Hernandez,0.19921734257950283,percent
23,9,James Hinchcliffe,0.14533251763042004,percent
23,9,Jana Kramer,0.18352043514062408,percent
23,9,Terra Jole,0.16482404139945933,percent
23,10,Calvin Johnson Jr.,0.2122515393763983,percent
23,10,Laurie Hernandez,0.25296745488927364,percent
23,10,James Hinchcliffe,0.18900843870010045,percent
23,10,Jana Kramer,0.20209551064446957,percent
23,10,Terra Jole,0.14367705638975806,percent
23,11,Calvin Johnson Jr.,0.24956862423326012,percent
23,11,Laurie Hernandez,0.2829460427995586,percent
23,11,James Hinchcliffe,0.22841896511471313,percent
23,11,Jana Kramer,0.2390663678524682,percent
24,1,Charo,0.013733951959952332,percent
24,1,Mr. T,0.06572361532959897,percent
24,1,Heather Morris,0.06706419387400858,percent
24,1,Nancy Kerrigan,0.15879372562543054,percent
24,1,Bonner Bolton,0.11147467297410833,percent
24,1,Simone Biles,0.07970015223045786,percent
24,1,David Ross,0.08049414055925916,percent
24,1,Rashad Jennings,0.10507548040292765,percent
24,1,Chris Kattan,0.02319698458132789,percent
24,1,Erika Jayne,0.1632004233515908,percent
24,1,Normani,0.09959350436374503,percent
24,1,Nick Viall,0.031949154747592974,percent
24,2,Charo,0.08652041767787527,percent
24,2,Mr. T,0.06620912045449126,percent
24,2,Heather Morris,0.0952508608571949,percent
24,2,Nancy Kerrigan,0.09334618211398421,percent
24,2,Bonner Bolton,0.10242191279111074,percent
24,2,Simone Biles,0.0722352652368272,percent
24,2,David Ross,0.07517322479010866,percent
24,2,Rashad Jennings,0.08925665552138694,percent
24,2,Chris Kattan,0.04546364597959289,percent
24,2,Erika Jayne,0.07668434979389106,percent
24,2,Normani,0.09760986475291158,percent
24,2,Nick Viall,0.09982850003062539,percent
24,3,Charo,0.07510641430011215,percent
24,3,Mr. T,0.07671671143536965,percent
24,3,Heather Morris,0.09070533990392357,percent
24,3,Nancy Kerrigan,0.08051749602911566,percent
24,3,Bonner Bolton,0.12185057289069165,percent
24,3,Simone Biles,0.07652729935110934,percent
24,3,David Ross,0.07972572213996873,percent
24,3,Rashad Jennings,0.10396377734852615,percent
24,3,Erika Jayne,0.08719813627632939,percent
24,3,Normani,0.10903595847656661,percent
24,3,Nick Viall,0.09865257184828721,percent
24,4,Mr. T,0.07934042491275983,percent
24,4,Heather Morris,0.08925559949088333,percent
24,4,Nancy Kerrigan,0.09867587049799068,percent
24,4,Bonner Bolton,0.13386749932857028,percent
24,4,Simone Biles,0.08979316802067162,percent
24,4,David Ross,0.09580985955878472,percent
24,4,Rashad Jennings,0.10088943106660538,percent
24,4,Erika Jayne,0.09078861481032723,percent
24,4,Normani,0.11171514733332627,percent
24,4,Nick Viall,0.10986438498008079,percent
24,5,Heather Morris,0.09814023258810263,percent
24,5,Nancy Kerrigan,0.10867330152959309,percent
24,5,Bonner Bolton,0.12456546672191746,percent
24,5,Simone Biles,0.12436883170032606,percent
24,5,David Ross,0.10361075370135804,percent
24,5,Rashad Jennings,0.10918557558689782,percent
24,5,Erika Jayne,0.09219725209454024,percent
24,5,Normani,0.11207976112896495,percent
24,5,Nick Viall,0.12717882494829974,percent
24,6,Heather Morris,0.09662437754890701,percent
24,6,Nancy Kerrigan,0.12159279954481379,percent
24,6,Bonner Bolton,0.14115234179865147,percent
24,6,Simone Biles,0.12699754126253313,percent
24,6,David Ross,0.14004738461444477,percent
24,6,Rashad Jennings,0.11932175893694483,percent
24,6,Normani,0.12765755760252318,percent
24,6,Nick Viall,0.12660623869118193,percent
24,7,Nancy Kerrigan,0.030837799429834223,percent
24,7,Bonner Bolton,0.1855255738969622,percent
24,7,Simone Biles,0.18013719979112655,percent
24,7,David Ross,0.20868788242431183,percent
24,7,Rashad Jennings,0.16428320701965,percent
24,7,Normani,0.19181319368887367,percent
24,7,Nick Viall,0.03871514374924167,percent
24,8,Bonner Bolton,0.16825235373553707,percent
24,8,Simone Biles,0.19264798208033754,percent
24,8,David Ross,0.21735725313596352,percent
24,8,Rashad Jennings,0.21819826732708342,percent
24,8,Normani,0.2035441437210785,percent
24,9,Simone Biles,0.2072193521027163,percent
24,9,David Ross,0.2690716171050757,percent
24,9,Rashad Jennings,0.25902517117292595,percent
24,9,Normani,0.2646838596192819,percent
24,10,David Ross,0.36511834945434457,percent
24,10,Rashad Jennings,0.30290147383187244,percent
24,10,Normani,0.3319801767137829,percent
25,1,Sasha Pieterse,0.03810542588773147,percent
25,1,Frankie Muniz,0.035622396724012934,percent
25,1,Jordan Fisher,0.03690556370847785,percent
25,1,Derek Fisher,0.20460528709576242,percent
25,1,Nikki Bella,0.0863085556043234,percent
25,1,Terrell Owens,0.11373085987808358,percent
25,1,Victoria Arlen,0.10978754864749793,percent
25,1,Barbara Corcoran,0.015951706862485964,percent
25,1,Lindsey Stirling,0.10939359754247255,percent
25,1,Debbie Gibson,0.002302809246313214,percent
25,1,Nick Lachey,0.1580357989526278,percent
25,1,Drew Scott,0.04821459128559012,percent
25,1,Vanessa Lachey,0.04103585856462092,percent
25,2,Sasha Pieterse,0.08589691622371191,percent
25,2,Frankie Muniz,0.08193080163403264,percent
25,2,Jordan Fisher,0.08310151714134104,percent
25,2,Derek Fisher,0.09013105198473627,percent
25,2,Nikki Bella,0.08137190124410298,percent
25,2,Terrell Owens,0.09158567229776964,percent
25,2,Victoria Arlen,0.08825049729068342,percent
25,2,Barbara Corcoran,0.024625183701712405,percent
25,2,Lindsey Stirling,0.08947031518903942,percent
25,2,Debbie Gibson,0.011830299893020101,percent
25,2,Nick Lachey,0.0795970941225097,percent
25,2,Drew Scott,0.09245835966393227,percent
25,2,Vanessa Lachey,0.09975038961340817,percent
25,3,Sasha Pieterse,0.059842384094450723,percent
25,3,Frankie Muniz,0.06395701499319521,percent
25,3,Jordan Fisher,0.141111571026432,percent
25,3,Derek Fisher,0.036145216481705544,percent
25,3,Nikki Bella,0.12285228925149469,percent
25,3,Terrell Owens,0.17209612624428614,percent
25,3,Victoria Arlen,0.0405224908503259,percent
25,3,Lindsey Stirling,0.07215025225185866,percent
25,3,Nick Lachey,0.13660085930973442,percent
25,3,Drew Scott,0.09471685111620427,percent
25,3,Vanessa Lachey,0.06000494438031239,percent
25,4,Sasha Pieterse,0.09496353725577944,percent
25,4,Frankie Muniz,0.08325981201633292,percent
25,4,Jordan Fisher,0.08680557223254062,percent
25,4,Derek Fisher,0.07076116955736123,percent
25,4,Nikki Bella,0.09365326051850541,percent
25,4,Terrell Owens,0.11049588860882256,percent
25,4,Victoria Arlen,0.0795887667683755,percent
25,4,Lindsey Stirling,0.0803515695990699,percent
25,4,Nick Lachey,0.1106357273435031,percent
25,4,Drew Scott,0.07625482380694952,percent
25,4,Vanessa Lachey,0.11322987229275987,percent
25,5,Sasha Pieterse,0.0776131691135565,percent
25,5,Frankie Muniz,0.10933341935522725,percent
25,5,Jordan Fisher,0.11515557465387694,percent
25,5,Nikki Bella,0.09994831651811326,percent
25,5,Terrell Owens,0.10536758750205161,percent
25,5,Victoria Arlen,0.09783474016406345,percent
25,5,Lindsey Stirling,0.08780121732814161,percent
25,5,Nick Lachey,0.09301362750686944,percent
25,5,Drew Scott,0.10401552485150745,percent
25,5,Vanessa Lachey,0.10991682300659253,percent
25,6,Frankie Muniz,0.1236709487302321,percent
25,6,Jordan Fisher,0.11530000806365066,percent
25,6,Nikki Bella,0.08817094781645772,percent
25,6,Terrell Owens,0.10629562590732931,percent
25,6,Victoria Arlen,0.1413139225170219,percent
25,6,Lindsey Stirling,0.09256339136628061,percent
25,6,Nick Lachey,0.09705959313717931,percent
25,6,Drew Scott,0.11195224972630959,percent
25,6,Vanessa Lachey,0.1236733127355388,percent
25,7,Frankie Muniz,0.16243372567863906,percent
25,7,Jordan Fisher,0.1713210556075876,percent
25,7,Nikki Bella,0.03908673217931442,percent
25,7,Terrell Owens,0.14718773980852934,percent
25,7,Victoria Arlen,0.16147664817471236,percent
25,7,Lindsey Stirling,0.13969822813800706,percent
25,7,Drew Scott,0.15364765870217506,percent
25,7,Vanessa Lachey,0.025148211711035134,percent
25,8,Frankie Muniz,0.18065720774090605,percent
25,8,Jordan Fisher,0.17237949112401135,percent
25,8,Terrell Owens,0.13889144625163174,percent
25,8,Victoria Arlen,0.16203878446064807,percent
25,8,Lindsey Stirling,0.15566397556582937,percent
25,8,Drew Scott,0.19036909485697354,percent
25,9,Frankie Muniz,0.23707051242288302,percent
25,9,Jordan Fisher,0.2015233552909351,percent
25,9,Victoria Arlen,0.1501466161246369,percent
25,9,Lindsey Stirling,0.1958896693198601,percent
25,9,Drew Scott,0.21536984684168495,percent
25,10,Frankie Muniz,0.2822343622105614,percent
25,10,Jordan Fisher,0.2363414950883145,percent
25,10,Lindsey Stirling,0.2331905409127699,percent
25,10,Drew Scott,0.24823360178835427,percent
26,1,Jamie Anderson,0.025565865216010127,percent
26,1,Johnny Damon,0.030346964931045696,percent
26,1,Kareem Abdul-Jabbar,0.057879815022452714,percent
26,1,Arike Ogunbowale,0.035419943816612405,percent
26,1,Jennie Finch Daigle,0.0851725627496699,percent
26,1,Chris Mazdzer,0.07335342471412237,percent
26,1,Mirai Nagasu,0.12365633866706187,percent
26,1,Tonya Harding,0.10301848140809605,percent
26,1,Josh Norman,0.17938110162886844,percent
26,1,Adam Rippon,0.28620550184606036,percent
26,2,Kareem Abdul-Jabbar,0.05470762173902842,percent
26,2,Arike Ogunbowale,0.03414599254415005,percent
26,2,Jennie Finch Daigle,0.1690620781230115,percent
26,2,Chris Mazdzer,0.1402496533012087,percent
26,2,Mirai Nagasu,0.15544738244566525,percent
26,2,Tonya Harding,0.16988098279838407,percent
26,2,Josh Norman,0.13621146573638512,percent
26,2,Adam Rippon,0.14029482331216694,percent
26,3,Jennie Finch Daigle,0.16666666666666666,percent
26,3,Chris Mazdzer,0.16666666666666666,percent
26,3,Mirai Nagasu,0.16666666666666666,percent
26,3,Tonya Harding,0.16666666666666666,percent
26,3,Josh Norman,0.16666666666666666,percent
26,3,Adam Rippon,0.16666666666666666,percent
26,4,Tonya Harding,0.3486579116744313,percent
26,4,Josh Norman,0.35439667154951265,percent
26,4,Adam Rippon,0.29694541677605607,percent
27,1,Juan Pablo Di Pace,0.09606210190909449,percent
27,1,Evanna Lynch,0.06769520942245914,percent
27,1,Nancy McKeon,0.07979792807443527,percent
27,1,John Schneider,0.07906952308807662,percent
27,1,Milo Manheim,0.06819799392461746,percent
27,1,Danelle Umstead,0.08827143989967588,percent
27,1,Mary Lou Retton,0.07260172756935196,percent
27,1,DeMarcus Ware,0.08216914658009492,percent
27,1,Nikki Glaser,0.049522249497166236,percent
27,1,Bobby Bones,0.08981306923605156,percent
27,1,Tinashe,0.0855753183435825,percent
27,1,Alexis Ren,0.06301999312535475,percent
27,1,Joe Amabile,0.07820429933003925,percent
27,2,Juan Pablo Di Pace,0.09262715235945847,percent
27,2,Evanna Lynch,0.08535171070901132,percent
27,2,Nancy McKeon,0.07620334498041062,percent
27,2,John Schneider,0.09559823178350679,percent
27,2,Milo Manheim,0.0799580866326129,percent
27,2,Danelle Umstead,0.06888791204346212,percent
27,2,Mary Lou Retton,0.08819333685712934,percent
27,2,DeMarcus Ware,0.07230163290817658,percent
27,2,Bobby Bones,0.09464672251525552,percent
27,2,Tinashe,0.09589632853346752,percent
27,2,Alexis Ren,0.07013839348101684,percent
27,2,Joe Amabile,0.08019714719649201,percent
27,3,Juan Pablo Di Pace,0.12032044913483292,percent
27,3,Evanna Lynch,0.08780192112263081,percent
27,3,Nancy McKeon,0.0657932170397113,percent
27,3,John Schneider,0.11369881865525974,percent
27,3,Milo Manheim,0.08496695842205002,percent
27,3,Mary Lou Retton,0.0934416034260262,percent
27,3,DeMarcus Ware,0.06989241704495493,percent
27,3,Bobby Bones,0.09827460129459428,percent
27,3,Tinashe,0.074762372420282,percent
27,3,Alexis Ren,0.09101170627389743,percent
27,3,Joe Amabile,0.10003593516576047,percent
27,4,Juan Pablo Di Pace,0.08402005466691473,percent
27,4,Evanna Lynch,0.09578081237534027,percent
27,4,John Schneider,0.11268349424987373,percent
27,4,Milo Manheim,0.11556729403104768,percent
27,4,Mary Lou Retton,0.07844973069574218,percent
27,4,DeMarcus Ware,0.10263435082946427,percent
27,4,Bobby Bones,0.09850445645063705,percent
27,4,Tinashe,0.0687818481910799,percent
27,4,Alexis Ren,0.1258165296543191,percent
27,4,Joe Amabile,0.11776142885558112,percent
27,5,Juan Pablo Di Pace,0.17729631461512893,percent
27,5,Evanna Lynch,0.11675222507332118,percent
27,5,John Schneider,0.07748922378576398,percent
27,5,Milo Manheim,0.05633283600349153,percent
27,5,Mary Lou Retton,0.05512175842179253,percent
27,5,DeMarcus Ware,0.188373783824353,percent
27,5,Bobby Bones,0.12667035190415996,percent
27,5,Alexis Ren,0.16980529306894138,percent
27,5,Joe Amabile,0.03215821330304762,percent
27,6,Juan Pablo Di Pace,0.13480961882384682,percent
27,6,Evanna Lynch,0.12600010312096704,percent
27,6,John Schneider,0.0934859971072379,percent
27,6,Milo Manheim,0.11665645464017249,percent
27,6,Mary Lou Retton,0.06626952706951966,percent
27,6,DeMarcus Ware,0.1463834511695923,percent
27,6,Bobby Bones,0.11415553566466326,percent
27,6,Alexis Ren,0.11980449757962071,percent
27,6,Joe Amabile,0.08243481482437987,percent
27,7,Juan Pablo Di Pace,0.16424865281309312,percent
27,7,Evanna Lynch,0.16259561379732587,percent
27,7,John Schneider,0.012678386476964945,percent
27,7,Milo Manheim,0.1587331777509035,percent
27,7,DeMarcus Ware,0.01498244855087342,percent
27,7,Bobby Bones,0.15993115215687526,percent
27,7,Alexis Ren,0.1616014852384202,percent
27,7,Joe Amabile,0.1652290832155437,percent
27,8,Juan Pablo Di Pace,0.16666666666666666,percent
27,8,Evanna Lynch,0.16666666666666666,percent
27,8,Milo Manheim,0.16666666666666666,percent
27,8,Bobby Bones,0.16666666666666666,percent
27,8,Alexis Ren,0.16666666666666666,percent
27,8,Joe Amabile,0.16666666666666666,percent
27,9,Evanna Lynch,0.3278157832017376,percent
27,9,Milo Manheim,0.28203865719552157,percent
27,9,Bobby Bones,0.21101113517041323,percent
27,9,Alexis Ren,0.17913442443232752,percent
28,1,Kate Flannery,0.10648298880822425,rank
28,1,James Van Der Beek,0.10555791131073217,rank
28,1,Kel Mitchell,0.032414641094388505,rank
28,1,Ray Lewis,0.08126605204464522,rank
28,1,Lamar Odom,0.06442212208410253,rank
28,1,Sailor Brinkley-Cook,0.15268581469073333,rank
28,1,Sean Spicer,0.09630499840582425,rank
28,1,Mary Wilson,0.03662411167827379,rank
28,1,Lauren Alaina,0.12228340211633675,rank
28,1,Ally Brooke,0.0874339627455564,rank
28,1,Karamo Brown,0.04783326589853859,rank
28,1,Hannah Brown,0.0666907291226441,rank
28,2,Kate Flannery,0.07504974484714577,rank
28,2,James Van Der Beek,0.09414422995083718,rank
28,2,Kel Mitchell,0.06709584849547946,rank
28,2,Ray Lewis,0.08749000867896858,rank
28,2,Lamar Odom,0.06601411743344446,rank
28,2,Sailor Brinkley-Cook,0.08979194540251398,rank
28,2,Sean Spicer,0.08826523611016425,rank
28,2,Mary Wilson,0.050857923349941866,rank
28,2,Lauren Alaina,0.10777463918080132,rank
28,2,Ally Brooke,0.10568995383867744,rank
28,2,Karamo Brown,0.09838105524107607,rank
28,2,Hannah Brown,0.06944529747094966,rank
28,3,Kate Flannery,0.04325388979487381,rank
28,3,James Van Der Beek,0.11847707471088399,rank
28,3,Kel Mitchell,0.1205138194331137,rank
28,3,Lamar Odom,0.03508063347054193,rank
28,3,Sailor Brinkley-Cook,0.14819025293071714,rank
28,3,Sean Spicer,0.050557506542556765,rank
28,3,Lauren Alaina,0.027642955482189993,rank
28,3,Ally Brooke,0.13451735485101726,rank
28,3,Karamo Brown,0.18794643704055075,rank
28,3,Hannah Brown,0.1338200757435547,rank
28,4,Kate Flannery,0.07339688463138777,rank
28,4,James Van Der Beek,0.1126456363509116,rank
28,4,Kel Mitchell,0.10487494222413261,rank
28,4,Lamar Odom,0.08525424602323799,rank
28,4,Sailor Brinkley-Cook,0.10580778400314583,rank
28,4,Sean Spicer,0.09245184984637368,rank
28,4,Lauren Alaina,0.09450202300185463,rank
28,4,Ally Brooke,0.08567930406406894,rank
28,4,Karamo Brown,0.11346429265400754,rank
28,4,Hannah Brown,0.13192303720087953,rank
28,5,Kate Flannery,0.020120181900432757,rank
28,5,James Van Der Beek,0.14599595478947366,rank
28,5,Kel Mitchell,0.09298725577972654,rank
28,5,Sailor Brinkley-Cook,0.14696813026796823,rank
28,5,Sean Spicer,0.09092821115308715,rank
28,5,Lauren Alaina,0.12412612362756519,rank
28,5,Ally Brooke,0.09384971684164745,rank
28,5,Karamo Brown,0.16801685051225787,rank
28,5,Hannah Brown,0.11700757512784114,rank
28,6,Kate Flannery,0.10857649283746654,rank
28,6,James Van Der Beek,0.09653857795352527,rank
28,6,Kel Mitchell,0.09912843911054173,rank
28,6,Sailor Brinkley-Cook,0.09071508062190398,rank
28,6,Sean Spicer,0.11885803784412431,rank
28,6,Lauren Alaina,0.11343332846450022,rank
28,6,Ally Brooke,0.13340926441646708,rank
28,6,Karamo Brown,0.11470717855876318,rank
28,6,Hannah Brown,0.12463360019270775,rank
28,7,Kate Flannery,0.12029103772364416,rank
28,7,James Van Der Beek,0.1151043806242346,rank
28,7,Kel Mitchell,0.13527646492597148,rank
28,7,Sean Spicer,0.12445633116223714,rank
28,7,Lauren Alaina,0.11846501858894765,rank
28,7,Ally Brooke,0.1544912195816377,rank
28,7,Karamo Brown,0.10800038527259076,rank
28,7,Hannah Brown,0.12391516212073651,rank
28,8,Kate Flannery,0.11238689872974778,rank
28,8,James Van Der Beek,0.13934453310361958,rank
28,8,Kel Mitchell,0.1647226136024481,rank
28,8,Sean Spicer,0.1559735341952616,rank
28,8,Lauren Alaina,0.1327648769155985,rank
28,8,Ally Brooke,0.1591453765366108,rank
28,8,Hannah Brown,0.13566216691671362,rank
28,9,James Van Der Beek,0.13874350267798338,rank
28,9,Kel Mitchell,0.19958310405042515,rank
28,9,Sean Spicer,0.16320765401300757,rank
28,9,Lauren Alaina,0.1768930349735411,rank
28,9,Ally Brooke,0.16912133654373965,rank
28,9,Hannah Brown,0.1524513677413031,rank
28,10,James Van Der Beek,0.13569552864656953,rank
28,10,Kel Mitchell,0.23729212452779377,rank
28,10,Lauren Alaina,0.20470112405168905,rank
28,10,Ally Brooke,0.2181162992945025,rank
28,10,Hannah Brown,0.20419492347944512,rank
28,11,Kel Mitchell,0.22818387967344436,rank
28,11,Lauren Alaina,0.24449726632546995,rank
28,11,Ally Brooke,0.2600308421329946,rank
28,11,Hannah Brown,0.26728801186809104,rank
29,1,Anne Heche,0.051241400557354835,rank
29,1,Jesse Metcalfe,0.029135841133119487,rank
29,1,Chrishell Stause,0.07442406228243019,rank
29,1,Skai Jackson,0.02047725324907076,rank
29,1,Justina Machado,0.11283466290947877,rank
29,1,Charles Oakley,0.059434094654660874,rank
29,1,Veron Davis,0.016044502030955293,rank
29,1,Johnny Weir,0.06251497345179735,rank
29,1,Nev Schulman,0.08501251247811248,rank
29,1,AJ McLean,0.13388085377009348,rank
29,1,Nelly,0.09689461218393759,rank
29,1,Kaitlyn Bristowe,0.06335365245297148,rank
29,1,Carole Baskin,0.050919908647047214,rank
29,1,Monica Aldama,0.0824798347144455,rank
29,1,Jeannie Mai,0.061351835484524664,rank
29,2,Anne Heche,0.05431835617965354,rank
29,2,Jesse Metcalfe,0.055685807766649824,rank
29,2,Chrishell Stause,0.06566832753551001,rank
29,2,Skai Jackson,0.04702366995242847,rank
29,2,Justina Machado,0.08643522762021956,rank
29,2,Charles Oakley,0.04867214672174856,rank
29,2,Veron Davis,0.06897337701262247,rank
29,2,Johnny Weir,0.049258319844097447,rank
29,2,Nev Schulman,0.07037810749425209,rank
29,2,AJ McLean,0.09259174128782284,rank
29,2,Nelly,0.08856112547799459,rank
29,2,Kaitlyn Bristowe,0.06716941013867812,rank
29,2,Carole Baskin,0.04928633558703283,rank
29,2,Monica Aldama,0.0894690011420656,rank
29,2,Jeannie Mai,0.06650904623922393,rank
29,3,Anne Heche,0.06726981944042597,rank
29,3,Jesse Metcalfe,0.06946689695953333,rank
29,3,Chrishell Stause,0.0728401414713494,rank
29,3,Skai Jackson,0.06866354061424669,rank
29,3,Justina Machado,0.09060432565911031,rank
29,3,Veron Davis,0.08615946333188383,rank
29,3,Johnny Weir,0.05641467290223819,rank
29,3,Nev Schulman,0.0647793150074748,rank
29,3,AJ McLean,0.08187106607595329,rank
29,3,Nelly,0.0640679300635379,rank
29,3,Kaitlyn Bristowe,0.09054265641616792,rank
29,3,Carole Baskin,0.037619100522970204,rank
29,3,Monica Aldama,0.06602084019796127,rank
29,3,Jeannie Mai,0.08368023133714686,rank
29,4,Anne Heche,0.061207922523924624,rank
29,4,Jesse Metcalfe,0.06601555008412363,rank
29,4,Chrishell Stause,0.08516024186607886,rank
29,4,Skai Jackson,0.06659313239941632,rank
29,4,Justina Machado,0.1014051799523104,rank
29,4,Veron Davis,0.06550857608701045,rank
29,4,Johnny Weir,0.07472468509075865,rank
29,4,Nev Schulman,0.06484965117812234,rank
29,4,AJ McLean,0.07076316979175608,rank
29,4,Nelly,0.08805844151114448,rank
29,4,Kaitlyn Bristowe,0.09636355871506591,rank
29,4,Monica Aldama,0.07511527509259253,rank
29,4,Jeannie Mai,0.08423461570769564,rank
29,5,Jesse Metcalfe,0.07863956419521663,rank
29,5,Chrishell Stause,0.09795817800242042,rank
29,5,Skai Jackson,0.07520052759005351,rank
29,5,Justina Machado,0.10318139934163596,rank
29,5,Veron Davis,0.08771454012656864,rank
29,5,Johnny Weir,0.07929365065017756,rank
29,5,Nev Schulman,0.06930479613093776,rank
29,5,AJ McLean,0.09078310323389732,rank
29,5,Nelly,0.08315936876583524,rank
29,5,Kaitlyn Bristowe,0.07969303886077994,rank
29,5,Monica Aldama,0.08169024072797132,rank
29,5,Jeannie Mai,0.07338159237450562,rank
29,6,Chrishell Stause,0.104548633775521,rank
29,6,Skai Jackson,0.09247747520513704,rank
29,6,Justina Machado,0.10597376426736635,rank
29,6,Veron Davis,0.07187096517956842,rank
29,6,Johnny Weir,0.07735355404416625,rank
29,6,Nev Schulman,0.07824051484231268,rank
29,6,AJ McLean,0.0957677280312403,rank
29,6,Nelly,0.08995559573428136,rank
29,6,Kaitlyn Bristowe,0.07835577952726334,rank
29,6,Monica Aldama,0.10093108553038242,rank
29,6,Jeannie Mai,0.1045249038627608,rank
29,7,Chrishell Stause,0.10227553032559555,rank
29,7,Skai Jackson,0.09028293875950186,rank
29,7,Justina Machado,0.12311497153157148,rank
29,7,Johnny Weir,0.09313759558340377,rank
29,7,Nev Schulman,0.08808246669135134,rank
29,7,AJ McLean,0.10151390239988864,rank
29,7,Nelly,0.09725913535312258,rank
29,7,Kaitlyn Bristowe,0.10969224511275906,rank
29,7,Monica Aldama,0.08553264682190982,rank
29,7,Jeannie Mai,0.10910856742089592,rank
29,8,Chrishell Stause,0.09666911512545198,rank
29,8,Skai Jackson,0.12053463647529457,rank
29,8,Justina Machado,0.1801588409745369,rank
29,8,Johnny Weir,0.12711064647843096,rank
29,8,Nev Schulman,0.1075032446921887,rank
29,8,AJ McLean,0.1053076207431713,rank
29,8,Nelly,0.1376465934782497,rank
29,8,Kaitlyn Bristowe,0.1250693020326758,rank
29,9,Skai Jackson,0.14346043112190524,rank
29,9,Justina Machado,0.17040454332977728,rank
29,9,Johnny Weir,0.10940787304083613,rank
29,9,Nev Schulman,0.13312570020365055,rank
29,9,AJ McLean,0.111391368375865,rank
29,9,Nelly,0.18114954940575864,rank
29,9,Kaitlyn Bristowe,0.15106053452220708,rank
29,10,Skai Jackson,0.11585813023038694,rank
29,10,Justina Machado,0.19609910192514887,rank
29,10,Johnny Weir,0.11944121667347106,rank
